"DateTime","Players","Average Players"
"2026-05-27 19:00:00",6580,
"2026-05-27 20:00:00",6292,
"2026-05-27 21:00:00",5800,
"2026-05-27 22:00:00",5381,
"2026-05-27 23:00:00",5377,
"2026-05-28 00:00:00",6046,7583
"2026-05-28 01:00:00",6609,
"2026-05-28 02:00:00",6779,
"2026-05-28 03:00:00",6750,
"2026-05-28 04:00:00",6765,
"2026-05-28 05:00:00",6741,
"2026-05-28 06:00:00",6402,
"2026-05-28 07:00:00",6429,
"2026-05-28 08:00:00",6726,
"2026-05-28 09:00:00",6874,
"2026-05-28 10:00:00",7747,
"2026-05-28 11:00:00",9713,
"2026-05-28 12:00:00",12602,
"2026-05-28 13:00:00",14088,
"2026-05-28 14:00:00",14170,
"2026-05-28 15:00:00",13112,
"2026-05-28 16:00:00",10406,
"2026-05-28 17:00:00",8113,
"2026-05-28 18:00:00",6785,
"2026-05-28 19:00:00",6317,
"2026-05-28 20:00:00",6178,
"2026-05-28 21:00:00",5602,
"2026-05-28 22:00:00",5185,
"2026-05-28 23:00:00",5180,
"2026-05-29 00:00:00",5686,7998
"2026-05-29 01:00:00",6328,
"2026-05-29 02:00:00",6578,
"2026-05-29 03:00:00",6648,
"2026-05-29 04:00:00",6666,
"2026-05-29 05:00:00",6613,
"2026-05-29 06:00:00",6439,
"2026-05-29 07:00:00",6510,
"2026-05-29 08:00:00",6752,
"2026-05-29 09:00:00",7042,
"2026-05-29 10:00:00",7779,
"2026-05-29 11:00:00",9601,
"2026-05-29 12:00:00",12535,
"2026-05-29 13:00:00",14482,
"2026-05-29 14:00:00",14808,
"2026-05-29 15:00:00",14490,
"2026-05-29 16:00:00",12379,
"2026-05-29 17:00:00",9949,
"2026-05-29 18:00:00",8091,
"2026-05-29 19:00:00",7131,
"2026-05-29 20:00:00",6671,
"2026-05-29 21:00:00",6262,
"2026-05-29 22:00:00",5969,
"2026-05-29 23:00:00",6103,
"2026-05-30 00:00:00",6984,10106
"2026-05-30 01:00:00",7966,
"2026-05-30 02:00:00",8803,
"2026-05-30 03:00:00",9292,
"2026-05-30 04:00:00",9701,
"2026-05-30 05:00:00",10180,
"2026-05-30 06:00:00",10417,
"2026-05-30 07:00:00",10639,
"2026-05-30 08:00:00",10847,
"2026-05-30 09:00:00",10699,
"2026-05-30 10:00:00",10321,
"2026-05-30 11:00:00",11874,
"2026-05-30 12:00:00",14296,
"2026-05-30 13:00:00",16176,
"2026-05-30 14:00:00",16392,
"2026-05-30 15:00:00",16003,
"2026-05-30 16:00:00",13871,
"2026-05-30 17:00:00",11413,
"2026-05-30 18:00:00",9601,
"2026-05-30 19:00:00",8260,
"2026-05-30 20:00:00",7757,
"2026-05-30 21:00:00",7402,
"2026-05-30 22:00:00",6953,
"2026-05-30 23:00:00",6771,
"2026-05-31 00:00:00",7684,10466
"2026-05-31 01:00:00",8727,
"2026-05-31 02:00:00",9917,
"2026-05-31 03:00:00",10365,
"2026-05-31 04:00:00",10950,
"2026-05-31 05:00:00",11675,
"2026-05-31 06:00:00",12240,
"2026-05-31 07:00:00",12425,
"2026-05-31 08:00:00",12448,
"2026-05-31 09:00:00",12136,
"2026-05-31 10:00:00",11285,
"2026-05-31 11:00:00",12651,
"2026-05-31 12:00:00",14836,
"2026-05-31 13:00:00",16078,
"2026-05-31 14:00:00",16031,
"2026-05-31 15:00:00",14980,
"2026-05-31 16:00:00",12281,
"2026-05-31 17:00:00",10151,
"2026-05-31 18:00:00",8834,
"2026-05-31 19:00:00",8159,
"2026-05-31 20:00:00",7786,
"2026-05-31 21:00:00",7133,
"2026-05-31 22:00:00",6599,
"2026-05-31 23:00:00",6143,
"2026-06-01 00:00:00",6351,7774
"2026-06-01 01:00:00",6777,
"2026-06-01 02:00:00",6966,
"2026-06-01 03:00:00",6951,
"2026-06-01 04:00:00",6726,
"2026-06-01 05:00:00",6700,
"2026-06-01 06:00:00",6354,
"2026-06-01 07:00:00",6448,
"2026-06-01 08:00:00",6706,
"2026-06-01 09:00:00",7256,
"2026-06-01 10:00:00",8071,
"2026-06-01 11:00:00",10118,
"2026-06-01 12:00:00",12776,
"2026-06-01 13:00:00",14328,
"2026-06-01 14:00:00",14358,
"2026-06-01 15:00:00",13135,
"2026-06-01 16:00:00",10365,
"2026-06-01 17:00:00",8329,
"2026-06-01 18:00:00",7270,
"2026-06-01 19:00:00",6681,
"2026-06-01 20:00:00",6443,
"2026-06-01 21:00:00",5849,
"2026-06-01 22:00:00",5503,
"2026-06-01 23:00:00",5397,
"2026-06-02 00:00:00",6006,7937
"2026-06-02 01:00:00",6468,
"2026-06-02 02:00:00",6800,
"2026-06-02 03:00:00",6750,
"2026-06-02 04:00:00",6860,
"2026-06-02 05:00:00",6849,
"2026-06-02 06:00:00",6658,
"2026-06-02 07:00:00",6618,
"2026-06-02 08:00:00",7041,
"2026-06-02 09:00:00",7337,
"2026-06-02 10:00:00",8228,
"2026-06-02 11:00:00",10645,
"2026-06-02 12:00:00",13293,
"2026-06-02 13:00:00",14872,
"2026-06-02 14:00:00",14868,
"2026-06-02 15:00:00",13955,
"2026-06-02 16:00:00",11184,
"2026-06-02 17:00:00",8860,
"2026-06-02 18:00:00",7533,
"2026-06-02 19:00:00",6892,
"2026-06-02 20:00:00",6540,
"2026-06-02 21:00:00",5884,
"2026-06-02 22:00:00",4984,
"2026-06-02 23:00:00",5486,
"2026-06-03 00:00:00",6156,8098
"2026-06-03 01:00:00",6774,
"2026-06-03 02:00:00",7107,
"2026-06-03 03:00:00",7196,
"2026-06-03 04:00:00",7323,
"2026-06-03 05:00:00",7407,
"2026-06-03 06:00:00",7304,
"2026-06-03 07:00:00",7340,
"2026-06-03 08:00:00",7777,
"2026-06-03 09:00:00",7836,
"2026-06-03 10:00:00",8734,
"2026-06-03 11:00:00",10752,
"2026-06-03 12:00:00",13429,
"2026-06-03 13:00:00",14745,
"2026-06-03 14:00:00",14770,
"2026-06-03 15:00:00",13257,
"2026-06-03 16:00:00",10354,
"2026-06-03 17:00:00",8242,
"2026-06-03 18:00:00",7100,
"2026-06-03 19:00:00",6646,
"2026-06-03 20:00:00",6330,
"2026-06-03 21:00:00",6051,
"2026-06-03 22:00:00",5495,
"2026-06-03 23:00:00",5418,
"2026-06-04 00:00:00",5930,8052
"2026-06-04 01:00:00",6391,
"2026-06-04 02:00:00",6726,
"2026-06-04 03:00:00",6757,
"2026-06-04 04:00:00",6942,
"2026-06-04 05:00:00",6873,
"2026-06-04 06:00:00",6549,
"2026-06-04 07:00:00",6606,
"2026-06-04 08:00:00",6990,
"2026-06-04 09:00:00",7360,
"2026-06-04 10:00:00",8423,
"2026-06-04 11:00:00",10789,
"2026-06-04 12:00:00",13270,
"2026-06-04 13:00:00",15004,
"2026-06-04 14:00:00",15006,
"2026-06-04 15:00:00",13842,
"2026-06-04 16:00:00",11034,
"2026-06-04 17:00:00",8856,
"2026-06-04 18:00:00",7532,
"2026-06-04 19:00:00",7018,
"2026-06-04 20:00:00",6774,
"2026-06-04 21:00:00",6434,
"2026-06-04 22:00:00",5943,
"2026-06-04 23:00:00",5718,
"2026-06-05 00:00:00",6517,9994
"2026-06-05 01:00:00",7024,
"2026-06-05 02:00:00",7341,
"2026-06-05 03:00:00",7441,
"2026-06-05 04:00:00",7584,
"2026-06-05 05:00:00",7663,
"2026-06-05 06:00:00",7534,
"2026-06-05 07:00:00",7853,
"2026-06-05 08:00:00",8484,
"2026-06-05 09:00:00",8950,
"2026-06-05 10:00:00",10184,
"2026-06-05 11:00:00",12578,
"2026-06-05 12:00:00",15972,
"2026-06-05 13:00:00",18386,
"2026-06-05 14:00:00",19050,
"2026-06-05 15:00:00",18754,
"2026-06-05 16:00:00",16149,
"2026-06-05 17:00:00",13145,
"2026-06-05 18:00:00",10713,
"2026-06-05 19:00:00",9392,
"2026-06-05 20:00:00",8754,
"2026-06-05 21:00:00",7879,
"2026-06-05 22:00:00",6745,
"2026-06-05 23:00:00",9089,
"2026-06-06 00:00:00",11142,19440
"2026-06-06 01:00:00",13140,
"2026-06-06 02:00:00",15142,
"2026-06-06 03:00:00",16245,
"2026-06-06 04:00:00",17302,
"2026-06-06 05:00:00",18698,
"2026-06-06 06:00:00",19582,
"2026-06-06 07:00:00",19934,
"2026-06-06 08:00:00",20091,
"2026-06-06 09:00:00",20147,
"2026-06-06 10:00:00",20075,
"2026-06-06 11:00:00",23146,
"2026-06-06 12:00:00",28185,
"2026-06-06 13:00:00",31814,
"2026-06-06 14:00:00",32534,
"2026-06-06 15:00:00",31902,
"2026-06-06 16:00:00",27891,
"2026-06-06 17:00:00",23393,
"2026-06-06 18:00:00",19839,
"2026-06-06 19:00:00",17142,
"2026-06-06 20:00:00",15961,
"2026-06-06 21:00:00",15194,
"2026-06-06 22:00:00",14293,
"2026-06-06 23:00:00",14360,
"2026-06-07 00:00:00",16167,24265
"2026-06-07 01:00:00",19302,
"2026-06-07 02:00:00",21911,
"2026-06-07 03:00:00",23252,
"2026-06-07 04:00:00",25292,
"2026-06-07 05:00:00",26995,
"2026-06-07 06:00:00",28391,
"2026-06-07 07:00:00",29225,
"2026-06-07 08:00:00",29166,
"2026-06-07 09:00:00",28501,
"2026-06-07 10:00:00",26901,
"2026-06-07 11:00:00",30702,
"2026-06-07 12:00:00",35678,
"2026-06-07 13:00:00",38163,
"2026-06-07 14:00:00",37968,
"2026-06-07 15:00:00",34732,
"2026-06-07 16:00:00",28373,
"2026-06-07 17:00:00",22992,
"2026-06-07 18:00:00",19244,
"2026-06-07 19:00:00",18805,
"2026-06-07 20:00:00",18048,
"2026-06-07 21:00:00",16848,
"2026-06-07 22:00:00",15394,
"2026-06-07 23:00:00",14544,
"2026-06-08 00:00:00",15203,19215
"2026-06-08 01:00:00",15995,
"2026-06-08 02:00:00",16692,
"2026-06-08 03:00:00",16631,
"2026-06-08 04:00:00",16804,
"2026-06-08 05:00:00",16780,
"2026-06-08 06:00:00",15758,
"2026-06-08 07:00:00",15888,
"2026-06-08 08:00:00",16957,
"2026-06-08 09:00:00",17917,
"2026-06-08 10:00:00",20420,
"2026-06-08 11:00:00",25969,
"2026-06-08 12:00:00",32288,
"2026-06-08 13:00:00",35941,
"2026-06-08 14:00:00",35990,
"2026-06-08 15:00:00",32862,
"2026-06-08 16:00:00",25698,
"2026-06-08 17:00:00",20480,
"2026-06-08 18:00:00",17581,
"2026-06-08 19:00:00",16260,
"2026-06-08 20:00:00",15039,
"2026-06-08 21:00:00",14278,
"2026-06-08 22:00:00",13385,
"2026-06-08 22:10:00",13240,
"2026-06-08 22:20:00",13155,
"2026-06-08 22:30:00",13126,
"2026-06-08 22:40:00",13058,
"2026-06-08 22:50:00",13096,
"2026-06-08 23:00:00",13050,
"2026-06-08 23:10:00",13030,
"2026-06-08 23:20:00",13104,
"2026-06-08 23:30:00",13224,
"2026-06-08 23:40:00",13404,
"2026-06-08 23:50:00",13499,
"2026-06-09 00:00:00",13673,19907
"2026-06-09 00:10:00",13905,
"2026-06-09 00:20:00",14219,
"2026-06-09 00:30:00",14427,
"2026-06-09 00:40:00",14705,
"2026-06-09 00:50:00",14935,
"2026-06-09 01:00:00",15189,
"2026-06-09 01:10:00",15387,
"2026-06-09 01:20:00",15567,
"2026-06-09 01:30:00",15831,
"2026-06-09 01:40:00",16137,
"2026-06-09 01:50:00",16309,
"2026-06-09 02:00:00",16519,
"2026-06-09 02:10:00",16775,
"2026-06-09 02:20:00",17036,
"2026-06-09 02:30:00",17274,
"2026-06-09 02:40:00",17304,
"2026-06-09 02:50:00",17370,
"2026-06-09 03:00:00",17361,
"2026-06-09 03:10:00",17240,
"2026-06-09 03:20:00",17253,
"2026-06-09 03:30:00",17264,
"2026-06-09 03:40:00",17267,
"2026-06-09 03:50:00",17240,
"2026-06-09 04:00:00",17180,
"2026-06-09 04:10:00",17370,
"2026-06-09 04:20:00",17463,
"2026-06-09 04:30:00",17569,
"2026-06-09 04:40:00",17742,
"2026-06-09 04:50:00",17741,
"2026-06-09 05:00:00",17652,
"2026-06-09 05:10:00",17521,
"2026-06-09 05:20:00",17505,
"2026-06-09 05:30:00",17358,
"2026-06-09 05:40:00",17123,
"2026-06-09 05:50:00",16949,
"2026-06-09 06:00:00",16825,
"2026-06-09 06:10:00",16688,
"2026-06-09 06:20:00",16517,
"2026-06-09 06:30:00",16536,
"2026-06-09 06:40:00",16545,
"2026-06-09 06:50:00",16548,
"2026-06-09 07:00:00",16598,
"2026-06-09 07:10:00",16612,
"2026-06-09 07:20:00",16714,
"2026-06-09 07:30:00",16818,
"2026-06-09 07:40:00",17015,
"2026-06-09 07:50:00",17152,
"2026-06-09 08:00:00",17256,
"2026-06-09 08:10:00",17367,
"2026-06-09 08:20:00",17635,
"2026-06-09 08:30:00",17768,
"2026-06-09 08:40:00",17953,
"2026-06-09 08:50:00",18179,
"2026-06-09 09:00:00",18169,
"2026-06-09 09:10:00",18209,
"2026-06-09 09:20:00",18433,
"2026-06-09 09:30:00",18574,
"2026-06-09 09:40:00",18731,
"2026-06-09 09:50:00",19001,
"2026-06-09 10:00:00",19286,
"2026-06-09 10:10:00",19575,
"2026-06-09 10:20:00",19983,
"2026-06-09 10:30:00",20393,
"2026-06-09 10:40:00",20923,
"2026-06-09 10:50:00",21561,
"2026-06-09 11:00:00",22187,
"2026-06-09 11:10:00",22989,
"2026-06-09 11:20:00",23985,
"2026-06-09 11:30:00",25008,
"2026-06-09 11:40:00",26033,
"2026-06-09 11:50:00",27134,
"2026-06-09 12:00:00",28292,
"2026-06-09 12:10:00",29462,
"2026-06-09 12:20:00",30516,
"2026-06-09 12:30:00",31671,
"2026-06-09 12:40:00",32956,
"2026-06-09 12:50:00",33851,
"2026-06-09 13:00:00",34625,
"2026-06-09 13:10:00",35625,
"2026-06-09 13:20:00",36179,
"2026-06-09 13:30:00",36983,
"2026-06-09 13:40:00",37557,
"2026-06-09 13:50:00",37575,
"2026-06-09 14:00:00",37184,
"2026-06-09 14:10:00",36800,
"2026-06-09 14:20:00",36416,
"2026-06-09 14:30:00",36059,
"2026-06-09 14:40:00",35531,
"2026-06-09 14:50:00",34785,
"2026-06-09 15:00:00",33834,
"2026-06-09 15:10:00",32749,
"2026-06-09 15:20:00",31906,
"2026-06-09 15:30:00",30995,
"2026-06-09 15:40:00",29818,
"2026-06-09 15:50:00",28965,
"2026-06-09 16:00:00",27845,
"2026-06-09 16:10:00",26376,
"2026-06-09 16:20:00",25206,
"2026-06-09 16:30:00",24041,
"2026-06-09 16:40:00",23195,
"2026-06-09 16:50:00",22419,
"2026-06-09 17:00:00",21490,
"2026-06-09 17:10:00",20731,
"2026-06-09 17:20:00",19952,
"2026-06-09 17:30:00",19269,
"2026-06-09 17:40:00",18754,
"2026-06-09 17:50:00",18401,
"2026-06-09 18:00:00",18076,
"2026-06-09 18:10:00",17661,
"2026-06-09 18:20:00",17343,
"2026-06-09 18:30:00",16850,
"2026-06-09 18:40:00",16660,
"2026-06-09 18:50:00",16488,
"2026-06-09 19:00:00",16311,
"2026-06-09 19:10:00",16189,
"2026-06-09 19:20:00",16003,
"2026-06-09 19:30:00",15834,
"2026-06-09 19:40:00",15713,
"2026-06-09 19:50:00",15531,
"2026-06-09 20:00:00",15344,
"2026-06-09 20:10:00",15212,
"2026-06-09 20:20:00",15004,
"2026-06-09 20:30:00",14727,
"2026-06-09 20:40:00",14590,
"2026-06-09 20:50:00",14408,
"2026-06-09 21:00:00",14198,
"2026-06-09 21:10:00",13967,
"2026-06-09 21:20:00",13681,
"2026-06-09 21:30:00",13409,
"2026-06-09 21:40:00",13346,
"2026-06-09 21:50:00",13147,
"2026-06-09 22:00:00",12904,
"2026-06-09 22:10:00",11355,
"2026-06-09 22:20:00",12087,
"2026-06-09 22:30:00",12236,
"2026-06-09 22:40:00",12311,
"2026-06-09 22:50:00",12363,
"2026-06-09 23:00:00",12484,
"2026-06-09 23:10:00",12604,
"2026-06-09 23:20:00",12797,
"2026-06-09 23:30:00",12839,
"2026-06-09 23:40:00",12955,
"2026-06-09 23:50:00",13149,
"2026-06-10 00:00:00",13341,20764
"2026-06-10 00:10:00",13704,
"2026-06-10 00:20:00",14011,
"2026-06-10 00:30:00",14275,
"2026-06-10 00:40:00",14543,
"2026-06-10 00:50:00",14732,
"2026-06-10 01:00:00",15031,
"2026-06-10 01:10:00",15220,
"2026-06-10 01:20:00",15476,
"2026-06-10 01:30:00",15781,
"2026-06-10 01:40:00",16110,
"2026-06-10 01:50:00",16348,
"2026-06-10 02:00:00",16567,
"2026-06-10 02:10:00",16775,
"2026-06-10 02:20:00",16942,
"2026-06-10 02:30:00",17098,
"2026-06-10 02:40:00",17267,
"2026-06-10 02:50:00",17397,
"2026-06-10 03:00:00",17365,
"2026-06-10 03:10:00",17343,
"2026-06-10 03:20:00",17465,
"2026-06-10 03:30:00",17404,
"2026-06-10 03:40:00",17498,
"2026-06-10 03:50:00",17473,
"2026-06-10 04:00:00",17494,
"2026-06-10 04:10:00",17574,
"2026-06-10 04:20:00",17731,
"2026-06-10 04:30:00",17975,
"2026-06-10 04:40:00",18149,
"2026-06-10 04:50:00",18215,
"2026-06-10 05:00:00",18155,
"2026-06-10 05:10:00",18086,
"2026-06-10 05:20:00",17926,
"2026-06-10 05:30:00",17919,
"2026-06-10 05:40:00",17731,
"2026-06-10 05:50:00",17628,
"2026-06-10 06:00:00",17421,
"2026-06-10 06:10:00",17240,
"2026-06-10 06:20:00",17127,
"2026-06-10 06:30:00",17106,
"2026-06-10 06:40:00",17154,
"2026-06-10 06:50:00",17152,
"2026-06-10 07:00:00",17278,
"2026-06-10 07:10:00",17340,
"2026-06-10 07:20:00",17353,
"2026-06-10 07:30:00",17516,
"2026-06-10 07:40:00",17716,
"2026-06-10 07:50:00",17824,
"2026-06-10 08:00:00",17938,
"2026-06-10 08:10:00",18093,
"2026-06-10 08:20:00",18350,
"2026-06-10 08:30:00",18500,
"2026-06-10 08:40:00",18645,
"2026-06-10 08:50:00",18899,
"2026-06-10 09:00:00",19016,
"2026-06-10 09:10:00",19091,
"2026-06-10 09:20:00",19148,
"2026-06-10 09:30:00",19340,
"2026-06-10 09:40:00",19539,
"2026-06-10 09:50:00",19785,
"2026-06-10 10:00:00",20042,
"2026-06-10 10:10:00",20068,
"2026-06-10 10:20:00",20425,
"2026-06-10 10:30:00",20920,
"2026-06-10 10:40:00",21487,
"2026-06-10 10:50:00",22042,
"2026-06-10 11:00:00",22767,
"2026-06-10 11:10:00",23602,
"2026-06-10 11:20:00",24462,
"2026-06-10 11:30:00",25432,
"2026-06-10 11:40:00",26344,
"2026-06-10 11:50:00",27374,
"2026-06-10 12:00:00",28505,
"2026-06-10 12:10:00",29726,
"2026-06-10 12:20:00",30913,
"2026-06-10 12:30:00",32321,
"2026-06-10 12:40:00",33455,
"2026-06-10 12:50:00",34562,
"2026-06-10 13:00:00",35525,
"2026-06-10 13:10:00",36475,
"2026-06-10 13:20:00",37488,
"2026-06-10 13:30:00",38158,
"2026-06-10 13:40:00",38830,
"2026-06-10 13:50:00",39183,
"2026-06-10 14:00:00",39343,
"2026-06-10 14:10:00",39273,
"2026-06-10 14:20:00",39259,
"2026-06-10 14:30:00",39111,
"2026-06-10 14:40:00",38633,
"2026-06-10 14:50:00",38143,
"2026-06-10 15:00:00",37184,
"2026-06-10 15:10:00",35602,
"2026-06-10 15:20:00",34291,
"2026-06-10 15:30:00",33128,
"2026-06-10 15:40:00",31842,
"2026-06-10 15:50:00",30646,
"2026-06-10 16:00:00",29347,
"2026-06-10 16:10:00",27896,
"2026-06-10 16:20:00",26602,
"2026-06-10 16:30:00",25673,
"2026-06-10 16:40:00",24652,
"2026-06-10 16:50:00",23696,
"2026-06-10 17:00:00",22777,
"2026-06-10 17:10:00",21973,
"2026-06-10 17:20:00",21370,
"2026-06-10 17:30:00",20691,
"2026-06-10 17:40:00",20131,
"2026-06-10 17:50:00",19588,
"2026-06-10 18:00:00",19174,
"2026-06-10 18:10:00",18693,
"2026-06-10 18:20:00",18309,
"2026-06-10 18:30:00",18035,
"2026-06-10 18:40:00",17721,
"2026-06-10 18:50:00",17508,
"2026-06-10 19:00:00",17277,
"2026-06-10 19:10:00",16959,
"2026-06-10 19:20:00",16767,
"2026-06-10 19:30:00",16457,
"2026-06-10 19:40:00",16314,
"2026-06-10 19:50:00",16178,
"2026-06-10 20:00:00",15932,
"2026-06-10 20:10:00",15702,
"2026-06-10 20:20:00",15584,
"2026-06-10 20:30:00",15396,
"2026-06-10 20:40:00",15181,
"2026-06-10 20:50:00",14998,
"2026-06-10 21:00:00",14811,
"2026-06-10 21:10:00",14506,
"2026-06-10 21:20:00",14366,
"2026-06-10 21:30:00",14316,
"2026-06-10 21:40:00",14131,
"2026-06-10 21:50:00",13981,
"2026-06-10 22:00:00",13688,
"2026-06-10 22:10:00",13563,
"2026-06-10 22:20:00",13435,
"2026-06-10 22:30:00",13428,
"2026-06-10 22:40:00",13301,
"2026-06-10 22:50:00",13284,
"2026-06-10 23:00:00",13370,
"2026-06-10 23:10:00",13394,
"2026-06-10 23:20:00",13419,
"2026-06-10 23:30:00",13393,
"2026-06-10 23:40:00",13762,
"2026-06-10 23:50:00",13923,
"2026-06-11 00:00:00",14048,21003
"2026-06-11 00:10:00",14189,
"2026-06-11 00:20:00",14438,
"2026-06-11 00:30:00",14558,
"2026-06-11 00:40:00",14860,
"2026-06-11 00:50:00",14954,
"2026-06-11 01:00:00",15311,
"2026-06-11 01:10:00",15513,
"2026-06-11 01:20:00",15820,
"2026-06-11 01:30:00",16067,
"2026-06-11 01:40:00",16364,
"2026-06-11 01:50:00",16609,
"2026-06-11 02:00:00",16862,
"2026-06-11 02:10:00",17079,
"2026-06-11 02:20:00",17269,
"2026-06-11 02:30:00",17525,
"2026-06-11 02:40:00",17669,
"2026-06-11 02:50:00",17817,
"2026-06-11 03:00:00",17908,
"2026-06-11 03:10:00",17900,
"2026-06-11 03:20:00",17851,
"2026-06-11 03:30:00",17828,
"2026-06-11 03:40:00",17818,
"2026-06-11 03:50:00",17818,
"2026-06-11 04:00:00",17781,
"2026-06-11 04:10:00",17887,
"2026-06-11 04:20:00",18095,
"2026-06-11 04:30:00",18475,
"2026-06-11 04:40:00",18707,
"2026-06-11 04:50:00",18784,
"2026-06-11 05:00:00",18751,
"2026-06-11 05:10:00",18650,
"2026-06-11 05:20:00",18511,
"2026-06-11 05:30:00",18360,
"2026-06-11 05:40:00",18212,
"2026-06-11 05:50:00",18034,
"2026-06-11 06:00:00",17878,
"2026-06-11 06:10:00",17702,
"2026-06-11 06:20:00",17605,
"2026-06-11 06:30:00",17524,
"2026-06-11 06:40:00",17489,
"2026-06-11 06:50:00",17486,
"2026-06-11 07:00:00",17401,
"2026-06-11 07:10:00",17523,
"2026-06-11 07:20:00",17695,
"2026-06-11 07:30:00",17776,
"2026-06-11 07:40:00",17921,
"2026-06-11 07:50:00",18119,
"2026-06-11 08:00:00",18313,
"2026-06-11 08:10:00",18568,
"2026-06-11 08:20:00",18723,
"2026-06-11 08:30:00",18802,
"2026-06-11 08:40:00",18964,
"2026-06-11 08:50:00",19162,
"2026-06-11 09:00:00",19251,
"2026-06-11 09:10:00",19323,
"2026-06-11 09:20:00",19354,
"2026-06-11 09:30:00",19464,
"2026-06-11 09:40:00",19710,
"2026-06-11 09:50:00",20041,
"2026-06-11 10:00:00",20182,
"2026-06-11 10:10:00",20422,
"2026-06-11 10:20:00",20807,
"2026-06-11 10:30:00",21196,
"2026-06-11 10:40:00",21795,
"2026-06-11 10:50:00",22474,
"2026-06-11 11:00:00",23219,
"2026-06-11 11:10:00",24034,
"2026-06-11 11:20:00",24860,
"2026-06-11 11:30:00",26018,
"2026-06-11 11:40:00",27089,
"2026-06-11 11:50:00",28225,
"2026-06-11 12:00:00",29366,
"2026-06-11 12:10:00",30510,
"2026-06-11 12:20:00",31675,
"2026-06-11 12:30:00",32893,
"2026-06-11 12:40:00",34094,
"2026-06-11 12:50:00",35181,
"2026-06-11 13:00:00",35975,
"2026-06-11 13:10:00",36966,
"2026-06-11 13:20:00",37721,
"2026-06-11 13:30:00",38332,
"2026-06-11 13:40:00",38876,
"2026-06-11 13:50:00",39307,
"2026-06-11 14:00:00",39312,
"2026-06-11 14:10:00",39244,
"2026-06-11 14:20:00",39212,
"2026-06-11 14:30:00",38928,
"2026-06-11 14:40:00",38342,
"2026-06-11 14:50:00",37731,
"2026-06-11 15:00:00",36567,
"2026-06-11 15:10:00",35132,
"2026-06-11 15:20:00",34094,
"2026-06-11 15:30:00",32902,
"2026-06-11 15:40:00",31683,
"2026-06-11 15:50:00",30506,
"2026-06-11 16:00:00",29204,
"2026-06-11 16:10:00",27825,
"2026-06-11 16:20:00",26652,
"2026-06-11 16:30:00",25566,
"2026-06-11 16:40:00",24702,
"2026-06-11 16:50:00",23857,
"2026-06-11 17:00:00",23129,
"2026-06-11 17:10:00",21833,
"2026-06-11 17:20:00",21459,
"2026-06-11 17:30:00",20963,
"2026-06-11 17:40:00",20353,
"2026-06-11 17:50:00",19796,
"2026-06-11 18:00:00",19303,
"2026-06-11 18:10:00",18951,
"2026-06-11 18:20:00",18477,
"2026-06-11 18:30:00",18130,
"2026-06-11 18:40:00",17908,
"2026-06-11 18:50:00",17642,
"2026-06-11 19:00:00",17411,
"2026-06-11 19:10:00",17240,
"2026-06-11 19:20:00",16910,
"2026-06-11 19:30:00",16644,
"2026-06-11 19:40:00",16493,
"2026-06-11 19:50:00",16343,
"2026-06-11 20:00:00",16229,
"2026-06-11 20:10:00",16062,
"2026-06-11 20:20:00",15829,
"2026-06-11 20:30:00",15588,
"2026-06-11 20:40:00",15416,
"2026-06-11 20:50:00",15254,
"2026-06-11 21:00:00",15041,
"2026-06-11 21:10:00",14781,
"2026-06-11 21:20:00",14640,
"2026-06-11 21:30:00",14513,
"2026-06-11 21:40:00",14340,
"2026-06-11 21:50:00",14169,
"2026-06-11 22:00:00",14011,
"2026-06-11 22:10:00",13784,
"2026-06-11 22:20:00",13789,
"2026-06-11 22:30:00",13723,
"2026-06-11 22:40:00",13658,
"2026-06-11 22:50:00",13659,
"2026-06-11 23:00:00",13618,
"2026-06-11 23:10:00",13636,
"2026-06-11 23:20:00",13757,
"2026-06-11 23:30:00",13765,
"2026-06-11 23:40:00",13924,
"2026-06-11 23:50:00",14186,
"2026-06-12 00:00:00",14376,22593
"2026-06-12 00:10:00",14724,
"2026-06-12 00:20:00",14863,
"2026-06-12 00:30:00",15084,
"2026-06-12 00:40:00",15375,
"2026-06-12 00:50:00",15671,
"2026-06-12 01:00:00",15886,
"2026-06-12 01:10:00",16077,
"2026-06-12 01:20:00",16337,
"2026-06-12 01:30:00",16498,
"2026-06-12 01:40:00",16776,
"2026-06-12 01:50:00",16934,
"2026-06-12 02:00:00",17073,
"2026-06-12 02:10:00",17236,
"2026-06-12 02:20:00",17409,
"2026-06-12 02:30:00",17613,
"2026-06-12 02:40:00",17791,
"2026-06-12 02:50:00",17952,
"2026-06-12 03:00:00",18051,
"2026-06-12 03:10:00",18028,
"2026-06-12 03:20:00",18051,
"2026-06-12 03:30:00",18052,
"2026-06-12 03:40:00",18029,
"2026-06-12 03:50:00",18075,
"2026-06-12 04:00:00",18044,
"2026-06-12 04:10:00",18281,
"2026-06-12 04:20:00",18468,
"2026-06-12 04:30:00",18725,
"2026-06-12 04:40:00",18981,
"2026-06-12 04:50:00",19124,
"2026-06-12 05:00:00",19085,
"2026-06-12 05:10:00",19101,
"2026-06-12 05:20:00",19051,
"2026-06-12 05:30:00",18896,
"2026-06-12 05:40:00",18897,
"2026-06-12 05:50:00",18717,
"2026-06-12 06:00:00",18691,
"2026-06-12 06:10:00",18631,
"2026-06-12 06:20:00",18598,
"2026-06-12 06:30:00",18602,
